nomeSistema,class,jdeodorant,decor,organic
dbeaver,org.jkiss.dbeaver.ext.generic.model.meta.GenericMetaModel.loadSchemas,1,1,1
dbeaver,org.jkiss.dbeaver.ext.generic.model.ForeignKeysCache.fetchObject,1,1,1
dbeaver,org.jkiss.dbeaver.ext.generic.model.GenericDataSource.initialize,1,1,1
dbeaver,org.jkiss.dbeaver.ext.generic.model.GenericProcedure.loadProcedureColumns,1,0,1
dbeaver,org.jkiss.dbeaver.ext.generic.model.GenericExecutionContext.setDefaultCatalog,1,0,1
dbeaver,org.jkiss.dbeaver.ext.generic.model.TableCache.fetchChild,1,0,1
dbeaver,org.jkiss.dbeaver.ext.generic.model.GenericExecutionContext.initDefaultsFrom,1,0,1
dbeaver,org.jkiss.dbeaver.ext.hana.model.HANAStructureAssistant.findProceduresByMask,1,0,1
dbeaver,org.jkiss.dbeaver.ext.hana.model.HANAStructureAssistant.findTableColumnsByMask,1,0,1
dbeaver,org.jkiss.dbeaver.ext.hana.model.HANAStructureAssistant.findTablesByMask,1,0,1
dbeaver,org.jkiss.dbeaver.ext.hana.model.HANAStructureAssistant.findViewColumnsByMask,1,0,1
dbeaver,org.jkiss.dbeaver.ext.hana.model.HANAStructureAssistant.findViewsByMask,1,0,1
dbeaver,org.jkiss.dbeaver.ext.hana.model.plan.HANAPlanAnalyser.explain,1,0,1
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.squirrel.ConfigImportWizardPageSquirrel.loadConnections,1,0,1
dbeaver,org.jkiss.dbeaver.ext.import_config.wizards.dbvis.ConfigImportWizardPageDbvis.loadConnections,1,0,1
dbeaver,org.jkiss.dbeaver.ext.kognitio.model.KognitioMetaModel.getObjectDDL,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mssql.edit.SQLServerIndexManager.addObjectCreateActions,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mssql.model.generic.SQLServerMetaModel.loadSchemas,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.SQLServerConnectionPage.loadSettings,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mysql.model.MySQLView.loadAdditionalInfo,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mysql.model.MySQLTableColumn.loadInfo,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mysql.model.MySQLTable.loadForeignKeys,1,1,1
dbeaver,org.jkiss.dbeaver.ext.mysql.model.MySQLDataSource.initSSL,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mysql.model.MySQLUser.getGrants,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mysql.model.MySQLCatalog.ProceduresCache.fetchChild,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mysql.ui.editors.MySQLUserEditorGeneral.createPartControl,1,0,1
dbeaver,org.jkiss.dbeaver.ext.mysql.tools.MySQLExportWizardPageObjects.loadSettings,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.model.OracleDataSource.getErrorPosition,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.model.OracleUtils.getSource,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.oci.OCIUtils.parseTnsNames,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.sql.OracleDialectRules.QStringRule.doEvaluate,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.data.OracleContentBFILE.getContents,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.model.OracleStructureAssistant.searchAllObjects,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.OracleDataSourceProvider.getConnectionURL,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.model.OracleView.loadAdditionalInfo,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.ui.views.OracleConnectionExtraPage.createControl,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.ui.actions.CompileHandler.execute,1,0,1
dbeaver,org.jkiss.dbeaver.ext.oracle.ui.actions.JobRunHandler.execute,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.PostgreDataType.readDataType,1,1,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.PostgreProcedure.loadInfo,1,1,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.tasks.PostgreDatabaseBackupSettings.fillExportObjectsFromInput,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.PostgreUtils.extractPermissionsFromACL,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.AuthModelPgPass.loadPasswordFromPgPass,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.impls.redshift.RedshiftView.readLateBindingColumns,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.PostgreDatabase.getDataType,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.PostgreValueParser.parseArrayString,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.PostgreRole.getPrivileges,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.edit.PostgreTableManagerBase.addObjectExtraActions,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.PostgreAttribute.loadInfo,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.edit.PostgreCommandGrantPrivilege.getPersistActions,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.data.PostgreArrayValueHandler.convertArrayToString,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.PostgreStructureAssistant.findObjectsByMask,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.impls.PostgreServerExtensionBase.getTableModifiers,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.plan.PostgreExecutionPlan.parsePlanText,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.PostgreGenericTypeCache.fetchObject,1,1,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.sql.PostgreDollarQuoteRule.evaluate,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.PostgreCreateExtensionDialog.createDialogArea,1,1,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.PostgreCreateTablespaceDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools.fdw.PostgreFDWConfigWizardPageConfig.loadSettings,1,1,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.PrefPagePostgreSQL.createContents,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors.PostgresRolePrivilegesEditor.updateCurrentPrivileges,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools.PostgreToolWizardPageSettings.createSecurityGroup,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors.PostgresRolePrivilegesEditor.updateObjectPermissions,1,0,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools.PostgreBackupWizardPageObjects.loadSettings,1,0,1
dbeaver,org.jkiss.dbeaver.ext.snowflake.model.SnowflakeExecutionContext.refreshDefaults,1,0,1
dbeaver,org.jkiss.dbeaver.ext.ui.svg.GraphicsToGraphics2DAdaptor.createStroke,1,0,1
dbeaver,org.jkiss.dbeaver.ext.ui.svg.ERDExportSVG.paintDiagram,1,0,1
dbeaver,org.jkiss.dbeaver.ext.ui.svg.GraphicsToGraphics2DAdaptor.createPathAWT,1,0,1
dbeaver,org.jkiss.dbeaver.ext.ui.svg.GraphicsToGraphics2DAdaptor.drawString,1,0,1
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday.ShowTipOfTheDayDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.ext.vertica.model.VerticaDataSource.resolveDataKind,1,0,1
dbeaver,org.jkiss.dbeaver.ext.wmi.model.WMINamespace.loadClasses,1,0,1
dbeaver,org.jkiss.dbeaver.ext.wmi.model.WMIClass.readAttributes,1,0,1
dbeaver,org.jkiss.dbeaver.model.DBUtils.getObjectByPath,1,0,1
dbeaver,org.jkiss.dbeaver.model.DBUtils.getBestTableIdentifier,1,0,1
dbeaver,org.jkiss.dbeaver.model.DBValueFormatting.getDefaultValueDisplayString,1,0,1
dbeaver,org.jkiss.dbeaver.model.DBUtils.makeLeafAttributeBindings,1,0,1
dbeaver,org.jkiss.dbeaver.model.DBUtils.makeStatement,1,0,1
dbeaver,org.jkiss.dbeaver.runtime.WebUtils.downloadRemoteFile,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.parser.SQLScriptParser.extractQueryAtPos,1,1,1
dbeaver,org.jkiss.dbeaver.model.sql.completion.SQLCompletionAnalyzer.getTableFromAlias,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.completion.SQLCompletionProposalBase.setPosition,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.format.tokenized.IndentFormatter.insertReturnAndIndent,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.format.tokenized.SQLTokensParser.nextToken,1,1,1
dbeaver,org.jkiss.dbeaver.model.sql.completion.SQLCompletionAnalyzer.makeProposalsFromAttributeValues,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.parser.SQLScriptParser.parseQuery,1,1,1
dbeaver,org.jkiss.dbeaver.model.sql.completion.SQLCompletionAnalyzer.makeDataSourceProposals,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.completion.SQLCompletionAnalyzer.makeProposalsFromObject,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.completion.SQLCompletionAnalyzer.runAnalyzer,1,1,1
dbeaver,org.jkiss.dbeaver.model.sql.completion.SQLCompletionAnalyzer.makeProposalsFromChildren,1,1,1
dbeaver,org.jkiss.dbeaver.model.sql.parser.SQLScriptParser.extractNextQuery,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.parser.rules.SQLDelimiterSetRule.evaluate,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.format.tokenized.IndentFormatter.formatSymbol,1,0,1
dbeaver,org.jkiss.dbeaver.model.text.parser.rules.PatternRule.endSequenceDetected,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.data.SQLQueryDataContainer.readData,1,0,1
dbeaver,org.jkiss.dbeaver.model.text.TextUtils.fuzzyScore,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.parser.SQLRuleManager.loadRules,1,1,1
dbeaver,org.jkiss.dbeaver.model.sql.parser.SQLScriptParser.parseParameters,1,1,1
dbeaver,org.jkiss.dbeaver.model.sql.exec.SQLScriptProcessor.executeSingleQuery,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.format.external.SQLFormatterExternal.FormatJob.run,1,0,1
dbeaver,org.jkiss.dbeaver.model.sql.generator.SQLGeneratorJoin.run,1,0,1
dbeaver,org.jkiss.dbeaver.model.net.ssh.SSHImplementationAbstract.initTunnel,1,0,1
dbeaver,org.jkiss.dbeaver.model.net.ssh.SSHImplementationJsch.setupTunnel,1,0,1
dbeaver,org.jkiss.dbeaver.registry.ProjectMetadata.loadMetadata,1,0,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceRegistry.saveDataSources,1,0,1
dbeaver,org.jkiss.dbeaver.registry.driver.DriverDescriptor.validateFilesPresence,1,0,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceDescriptor.connect,1,1,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceSerializerModern.parseDataSources,1,1,1
dbeaver,org.jkiss.dbeaver.registry.driver.DriverDescriptorSerializerLegacy.DriversParser.saxStartElement,1,0,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceSerializerModern.readSecuredCredentials,1,0,1
dbeaver,org.jkiss.dbeaver.registry.maven.versioning.VersionRange.createFromVersionSpec,1,0,1
dbeaver,org.jkiss.dbeaver.registry.task.TaskRunJob.run,1,0,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceProviderRegistry.loadExtensions,1,1,1
dbeaver,org.jkiss.dbeaver.registry.maven.MavenArtifactVersion.parseDependencies,1,0,1
dbeaver,org.jkiss.dbeaver.registry.maven.MavenArtifactVersion.loadPOM,1,0,1
dbeaver,org.jkiss.dbeaver.registry.NativeClientDistributionDescriptor.downloadFiles,1,0,1
dbeaver,org.jkiss.dbeaver.registry.maven.versioning.VersionRange.intersection,1,1,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceUtils.getDataSourceBySpec,1,1,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceDescriptor.askForPassword,1,0,1
dbeaver,org.jkiss.dbeaver.registry.maven.versioning.DefaultArtifactVersion.parseVersion,1,0,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceSerializerModern.saveDataSources,1,1,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceProviderDescriptor.loadTreeNode,1,0,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceRegistry.loadDataSources,1,0,1
dbeaver,org.jkiss.dbeaver.tasks.nativetool.AbstractNativeToolHandler.LogReaderJob.run,1,0,1
dbeaver,org.jkiss.dbeaver.tasks.ui.sql.SQLToolTaskWizardPageSettings.createControl,1,1,1
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard.EditTaskVariablesDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.tasks.ui.wizard.TaskConfigurationWizardPageTask.createControl,1,1,1
dbeaver,org.jkiss.dbeaver.tasks.ui.DataSourceToolsContributor.fillContributionItems,1,0,1
dbeaver,org.jkiss.dbeaver.ui.ActionUtils.findCommandDescription,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.folders.TabbedFolderComposite.setFolders,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CSmartCombo.createPopup,1,0,1
dbeaver,org.jkiss.dbeaver.ui.DBeaverIcons.getCompositeIcon,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CSmartCombo.listEvent,1,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.CSmartCombo.textEvent,1,1,1
dbeaver,org.jkiss.dbeaver.ui.ActionUtils.runCommand,1,0,1
dbeaver,org.jkiss.dbeaver.ui.UIUtils.packColumns,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.VerticalButton.paint,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.ObjectViewerRenderer.paintCell,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.MultiPageWizardDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CustomFormEditor.createEditorControl,1,0,1
dbeaver,org.jkiss.dbeaver.ui.properties.PropertyEditorUtils.createCellEditor,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CustomFormEditor.setEditorValue,1,0,1
dbeaver,org.jkiss.dbeaver.ui.properties.PropertyTreeViewer.loadTreeNodes,1,0,1
dbeaver,org.jkiss.dbeaver.ui.TrayIconHandler.show,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CustomTableEditor.keyTraversed,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CustomTreeEditor.keyTraversed,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.StringEditorTable.createEditableList,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.TabFolderReorder.swapTabs,1,0,1
dbeaver,org.jkiss.dbeaver.ui.notifications.NotificationPopup.createContentArea,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.finder.AdvancedList.navigateByKey,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CustomFormEditor.createPropertyEditor,1,0,1
dbeaver,org.jkiss.dbeaver.ui.properties.PropertyTreeViewer.PropsLabelProvider.wrap,1,0,1
dbeaver,org.jkiss.dbeaver.ui.properties.PropertyTreeViewer.showEditor,1,0,1
dbeaver,org.jkiss.dbeaver.ui.ImageUtils.removeImageBorder,1,0,1
dbeaver,org.jkiss.dbeaver.ui.properties.PropertyTreeViewer.registerEditor,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CSmartCombo.dropDown,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CustomSashForm.recomputeSashInfo,1,1,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.MultiPageWizardDialog.changePage,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CustomSashForm.drawArrow,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.CustomSashForm.getNewSashArray,1,0,1
dbeaver,org.jkiss.dbeaver.ui.app.standalone.DBeaverApplication.setDefaultWorkspacePath,1,0,1
dbeaver,org.jkiss.dbeaver.ui.app.standalone.DBeaverSettingsImporter.copyWorkspaceFiles,1,1,1
dbeaver,org.jkiss.dbeaver.ui.app.standalone.DBeaverSettingsImporter.migrateFromPreviousVersion,1,0,1
dbeaver,org.jkiss.dbeaver.ui.app.standalone.DBeaverSplashHandler.initVisualization,1,0,1
dbeaver,org.jkiss.dbeaver.ui.app.standalone.update.VersionUpdateDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.ui.app.standalone.about.AboutBoxDialog.createDialogArea,1,1,1
dbeaver,org.jkiss.dbeaver.ui.app.standalone.update.DBeaverVersionChecker.run,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.view.DashboardUpdater.fetchDashboardMapData,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.histogram.DashboardRendererTimeseries.createDashboard,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.histogram.DashboardRendererTimeseries.updateDashboardData,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.view.DashboardAddDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.view.DashboardDatabaseSelectDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.view.DashboardEditDialog.createDialogArea,1,1,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.view.DashboardItemConfigDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.view.DashboardManagerDialog.createDialogArea,1,1,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.view.DashboardUpdater.updateDashboard,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.view.DashboardUpdater.updateDashboards,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dashboard.control.DashboardItem.createChartRenderer,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.object.struct.EditForeignKeyPage.createPageContents,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.text.handlers.ToggleMultiLineCommentHandler.processAction,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.text.handlers.ToggleSingleLineCommentHandler.processAction,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.object.struct.EditForeignKeyPage.createContainerSelector,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.object.struct.EditConstraintPage.createContentsBeforeColumns,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.text.handlers.MorphDelimitedListHandler.morphText,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.object.struct.EditForeignKeyPage.ColumnsMouseListener.handleColumnClick,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.text.FileRefDocumentProvider.FileSynchronizer.visit,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.object.struct.EditForeignKeyPage.createSchemaSelector,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.text.FileRefDocumentProvider.doSaveDocument,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.text.FileRefDocumentProvider.handleElementContentChanged,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.object.struct.EditForeignKeyPage.handleUniqueKeySelect,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.driver.DriverManagerDialog.createDialogArea,1,1,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.driver.DriverDependenciesTree.resolveLibraries,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.connection.AuthModelSelector.showAuthModelSettings,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.connection.DriverPropertiesDialogPage.createControl,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.driver.DriverDependenciesTree.showVersionEditor,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.driver.DriverDownloadAutoPage.downloadLibraryFiles,1,0,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.driver.DriverDownloadAutoPage.createControl,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.content.ContentEditor.LOBInitializer.run,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.pref.HexPreferencesManager.populateFixedCharWidthFontsAsync,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.HexEditControl.initialize,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.dialogs.FindReplaceDialog.createFindReplaceButtonsComposite,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.dialogs.GoToDialog.createButtonsPanel,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.BinaryContent.deleteInternal,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.BinaryEditor.createPartControl,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.dialogs.FindReplaceDialog.createSShell,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.BinaryClipboard.tryGettingFileByteArray,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.BinaryContent.get,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.HexStatusLine.initialize,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.dialogs.FindReplaceDialog.open,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.HexEditControl.redrawTextAreas,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.dialogs.FindReplaceDialog.activateProgressBar,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.binary.HexEditControl.ControlKeyAdapter.keyPressed,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.imageview.ImageViewCanvas.syncScrollBars,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.syntax.SQLReconcilingStrategy.reconcile,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLOccurrencesHighlighter.updateOccurrenceAnnotations,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.commands.SQLCommandInclude.handleCommand,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.convert.impl.UnformattedSQLConverter.convertText,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.templates.SQLContext.formatTemplate,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.dialogs.BaseSQLDialog.createSQLPanel,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.execute.SQLQueryJob.executeSingleQuery,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.syntax.SQLContextInformer.searchInformation,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.getPlanView,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.ScriptSelectorPanel.createDialogArea,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.util.SQLSymbolInserter.verifyKey,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.handlers.SQLEditorHandlerRenameFile.renameFile,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditorParametersProvider.prepareStatementParameters,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.indent.SQLAutoIndentStrategy.transformSourceCode,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.QueryProcessor.processQueries,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.QueryResultsContainer.readData,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.processQueries,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.showExtraPresentation,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.dialogs.ProcedureParameterBindDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.dialogs.SQLQueryParameterBindDialog.createDialogArea,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.syntax.SQLCompletionProcessor.computeCompletionProposals,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.execute.SQLQueryJob.executeStatement,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.PresentationPanelToggleAction.run,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditorSourceViewerConfiguration.createContentAssistant,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.handlers.SQLEditorHandlerGoToMatchingBracket.gotoMatchingBracket,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.indent.SQLCommentAutoIndentStrategy.formatParagraph,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditorBase.scrollCursorToError,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.createPartControl,1,0,1
dbeaver,org.jkiss.dbeaver.ui.controls.querylog.QueryLogViewer.updateMetaInfo,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.ServerOutputReader.dumpOutput,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.generator.SQLGeneratorDialog.createDialogArea,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.syntax.SQLContextInformer.TablesFinderJob.run,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLMatchingCharacterPainter.paint,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.handlers.SQLEditorHandlerOpenObjectConsole.openConsole,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.handlers.SQLEditorHandlerExecute.execute,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.showExtraView,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.convert.impl.HTMLSQLConverter.convertText,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.syntax.SQLCompletionProposal.validate,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.templates.SQLTemplatesPage.insertTemplate,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.execute.SQLQueryJob.run,1,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.syntax.SQLDoubleClickStrategy.matchBracketsAt,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.indent.SQLCommentAutoIndentStrategy.commentWrapParagraphFromLine,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.xml.XMLReconcilingStrategy.classifyTag,1,0,1
dbeaver,org.jkiss.dbeaver.ui.editors.xml.XMLDoubleClickStrategy.selectComment,1,0,1
dbeaver,org.jkiss.dbeaver.ui.search.metadata.SearchMetadataPage.createQuery,1,0,1
dbeaver,org.jkiss.dbeaver.ui.search.metadata.SearchMetadataQuery.run,1,0,1
dbeaver,org.jkiss.dbeaver.ui.search.data.SearchDataQuery.findRows,1,1,1
dbeaver,org.jkiss.utils.SecurityUtils.generateGUID,1,0,1
dbeaver,org.jkiss.utils.ArgumentTokenizer.tokenize,1,0,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceSerializerLegacy.saveDataSource,0,1,1
dbeaver,org.jkiss.dbeaver.registry.DataSourceSerializerModern.saveDataSource,0,1,1
dbeaver,org.jkiss.dbeaver.tools.project.ProjectExportWizard.exportProjects,0,1,1
dbeaver,org.jkiss.dbeaver.ui.actions.ObjectPropertyTester.test,0,1,1
dbeaver,org.jkiss.dbeaver.ui.preferences.PrefPageConnectionTypes.createContents,0,1,1
